Date,Currency,Exchange
2017-07-01,EUR,0.9444
2017-07-01,GBP,0.8088
2017-08-01,USD,1.0
2017-08-01,CAD,1.3258
2017-08-01,AUD,1.363
2017-08-01,EUR,0.9444
2017-08-01,GBP,0.8088
2017-09-01,USD,1.0
2017-09-01,CAD,1.3269
2017-09-01,AUD,1.3653
2017-09-01,EUR,0.9509
2017-09-01,GBP,0.8241
2017-10-01,USD,1.0
2017-10-01,CAD,1.3241
2017-10-01,AUD,1.3627
2017-10-01,EUR,0.9463
2017-10-01,GBP,0.8228
2017-11-01,USD,1.0
2017-11-01,CAD,1.3252
2017-11-01,AUD,1.3559
2017-11-01,EUR,0.9521
2017-11-01,GBP,0.8257
2017-12-01,USD,1.0
2017-12-01,CAD,1.3057
2017-12-01,AUD,1.3302
2017-12-01,EUR,0.9364
2017-12-01,GBP,0.8132
2015-01-01,USD,1.0
2015-01-01,CAD,1.3141
2015-01-01,AUD,1.3343
2015-01-01,EUR,0.938
2015-01-01,GBP,0.8212
2015-01-01,USD,1.0
2015-01-01,CAD,1.3141
2015-01-01,AUD,1.3343
2015-01-01,EUR,0.938
2015-01-01,GBP,0.8212
2015-01-01,USD,1.0
2015-01-01,CAD,1.3141
2015-01-01,AUD,1.3343
2015-01-01,EUR,0.938
2015-01-01,GBP,0.8212
2015-01-01,USD,1.0
2015-01-01,CAD,1.3146
2015-01-01,AUD,1.3377
2015-01-01,EUR,0.9439
2015-01-01,GBP,0.8288
2015-01-01,USD,1.0
2015-01-01,CAD,1.306
2015-01-01,AUD,1.3255
2015-01-01,EUR,0.936
2015-01-01,GBP,0.8123
2015-01-01,USD,1.0
2015-01-01,CAD,1.3115
2015-01-01,AUD,1.3248
2015-01-01,EUR,0.9377
2015-01-01,GBP,0.8143
2015-01-01,USD,1.0
2015-01-01,CAD,1.3282
2015-01-01,AUD,1.3229
2015-01-01,EUR,0.9374
2015-01-01,GBP,0.8114
2015-01-01,USD,1.0
2015-01-01,CAD,1.3372
2015-01-01,AUD,1.3276
2015-01-01,EUR,0.9406
2015-01-01,GBP,0.8145
2015-01-01,USD,1.0
2015-01-01,CAD,1.3372
2015-01-01,AUD,1.3276
2015-01-01,EUR,0.9406
2015-01-01,GBP,0.8145
2015-01-01,USD,1.0
2015-01-01,CAD,1.3372
2015-01-01,AUD,1.3276
2015-01-01,EUR,0.9406
2015-01-01,GBP,0.8145
2015-01-01,USD,1.0
2015-01-01,CAD,1.3314
2015-01-01,AUD,1.3212
2015-01-01,EUR,0.9333
2015-01-01,GBP,0.804
2015-01-01,USD,1.0
2015-01-01,CAD,1.3274
2015-01-01,AUD,1.321
2015-01-01,EUR,0.9304
2015-01-01,GBP,0.8034
2015-01-01,USD,1.0
2015-01-01,CAD,1.3097
2015-01-01,AUD,1.323
2015-01-01,EUR,0.9308
2015-01-01,GBP,0.7942
2015-01-01,USD,1.0
2015-01-01,CAD,1.3129
2015-01-01,AUD,1.3276
2015-01-01,EUR,0.9346
2015-01-01,GBP,0.7957
2015-01-01,USD,1.0
2015-01-01,CAD,1.3119
2015-01-01,AUD,1.3266
2015-01-01,EUR,0.9362
2015-01-01,GBP,0.7974
2015-01-01,USD,1.0
2015-01-01,CAD,1.3119
2015-01-01,AUD,1.3266
2015-01-01,EUR,0.9362
2015-01-01,GBP,0.7974
2015-01-01,USD,1.0
2015-01-01,CAD,1.3119
2015-01-01,AUD,1.3266
2015-01-01,EUR,0.9362
2015-01-01,GBP,0.7974
2015-01-01,USD,1.0
2015-01-01,CAD,1.3154
2015-01-01,AUD,1.3273
2015-01-01,EUR,0.9407
2015-01-01,GBP,0.799
2015-01-01,USD,1.0
2015-01-01,CAD,1.3069
2015-01-01,AUD,1.3201
2015-01-01,EUR,0.9298
2015-01-01,GBP,0.8006
2017-01-02,USD,1.0
2017-01-02,CAD,1.3065
2017-01-02,AUD,1.3184
2017-01-02,EUR,0.9268
2017-01-02,GBP,0.7916
2017-02-02,USD,1.0
2017-02-02,CAD,1.3
2017-02-02,AUD,1.3009
2017-02-02,EUR,0.9252
2017-02-02,GBP,0.7963
2017-03-02,USD,1.0
2017-03-02,CAD,1.3056
2017-03-02,AUD,1.3087
2017-03-02,EUR,0.931
2017-03-02,GBP,0.8008
2017-04-02,USD,1.0
2017-04-02,CAD,1.3056
2017-04-02,AUD,1.3087
2017-04-02,EUR,0.931
2017-04-02,GBP,0.8008
2017-05-02,USD,1.0
2017-05-02,CAD,1.3056
2017-05-02,AUD,1.3087
2017-05-02,EUR,0.931
2017-05-02,GBP,0.8008
2017-06-02,USD,1.0
2017-06-02,CAD,1.3057
2017-06-02,AUD,1.3075
2017-06-02,EUR,0.9335
2017-06-02,GBP,0.8024
2017-07-02,USD,1.0
2017-07-02,CAD,1.3182
2017-07-02,AUD,1.3128
2017-07-02,EUR,0.9368
2017-07-02,GBP,0.8087
2017-08-02,USD,1.0
2017-08-02,CAD,1.3146
2017-08-02,AUD,1.309
2017-08-02,EUR,0.9376
2017-08-02,GBP,0.8
2017-09-02,USD,1.0
2017-09-02,CAD,1.3109
2017-09-02,AUD,1.3061
2017-09-02,EUR,0.9353
2017-09-02,GBP,0.7958
2017-10-02,USD,1.0
2017-10-02,CAD,1.3139
2017-10-02,AUD,1.3082
2017-10-02,EUR,0.9408
2017-10-02,GBP,0.8024
2017-11-02,USD,1.0
2017-11-02,CAD,1.3139
2017-11-02,AUD,1.3082
2017-11-02,EUR,0.9408
2017-11-02,GBP,0.8024
2017-12-02,USD,1.0
2017-12-02,CAD,1.3139
2017-12-02,AUD,1.3082
2017-12-02,EUR,0.9408
2017-12-02,GBP,0.8024
2015-01-01,USD,1.0
2015-01-01,CAD,1.3093
2015-01-01,AUD,1.3046
2015-01-01,EUR,0.9408
2015-01-01,GBP,0.7987
2015-01-01,USD,1.0
2015-01-01,CAD,1.303
2015-01-01,AUD,1.3003
2015-01-01,EUR,0.9414
2015-01-01,GBP,0.8011
2015-01-01,USD,1.0
2015-01-01,CAD,1.3083
2015-01-01,AUD,1.3037
2015-01-01,EUR,0.9474
2015-01-01,GBP,0.8053
2015-01-01,USD,1.0
2015-01-01,CAD,1.3016
2015-01-01,AUD,1.2963
2015-01-01,EUR,0.9388
2015-01-01,GBP,0.799
2015-01-01,USD,1.0
2015-01-01,CAD,1.3079
2015-01-01,AUD,1.3044
2015-01-01,EUR,0.939
2015-01-01,GBP,0.8049
2015-01-01,USD,1.0
2015-01-01,CAD,1.3079
2015-01-01,AUD,1.3044
2015-01-01,EUR,0.939
2015-01-01,GBP,0.8049
2015-01-01,USD,1.0
2015-01-01,CAD,1.3079
2015-01-01,AUD,1.3044
2015-01-01,EUR,0.939
2015-01-01,GBP,0.8049
2015-01-01,USD,1.0
2015-01-01,CAD,1.311
2015-01-01,AUD,1.3032
2015-01-01,EUR,0.942
2015-01-01,GBP,0.802
2015-01-01,USD,1.0
2015-01-01,CAD,1.3135
2015-01-01,AUD,1.3061
2015-01-01,EUR,0.949
2015-01-01,GBP,0.8054
2015-01-01,USD,1.0
2015-01-01,CAD,1.3168
2015-01-01,AUD,1.3021
2015-01-01,EUR,0.9512
2015-01-01,GBP,0.8033
2015-01-01,USD,1.0
2015-01-01,CAD,1.3116
2015-01-01,AUD,1.2949
2015-01-01,EUR,0.9458
2015-01-01,GBP,0.8004
2015-01-01,USD,1.0
2015-01-01,CAD,1.3109
2015-01-01,AUD,1.3023
2015-01-01,EUR,0.9426
2015-01-01,GBP,0.7965
2015-01-01,USD,1.0
2015-01-01,CAD,1.3109
2015-01-01,AUD,1.3023
2015-01-01,EUR,0.9426
2015-01-01,GBP,0.7965
2015-01-01,USD,1.0
2015-01-01,CAD,1.3109
2015-01-01,AUD,1.3023
2015-01-01,EUR,0.9426
2015-01-01,GBP,0.7965
2015-01-01,USD,1.0
2015-01-01,CAD,1.3119
2015-01-01,AUD,1.3031
2015-01-01,EUR,0.9446
2015-01-01,GBP,0.8055
2015-01-01,USD,1.0
2015-01-01,CAD,1.3196
2015-01-01,AUD,1.3029
2015-01-01,EUR,0.9437
2015-01-01,GBP,0.805
2017-01-03,USD,1.0
2017-01-03,CAD,1.3333
2017-01-03,AUD,1.3056
2017-01-03,EUR,0.9494
2017-01-03,GBP,0.8122
2017-02-03,USD,1.0
2017-02-03,CAD,1.3381
2017-02-03,AUD,1.3163
2017-02-03,EUR,0.9511
2017-02-03,GBP,0.8138
2017-03-03,USD,1.0
2017-03-03,CAD,1.3404
2017-03-03,AUD,1.321
2017-03-03,EUR,0.9465
2017-03-03,GBP,0.8174
2017-04-03,USD,1.0
2017-04-03,CAD,1.3404
2017-04-03,AUD,1.321
2017-04-03,EUR,0.9465
2017-04-03,GBP,0.8174
2017-05-03,USD,1.0
2017-05-03,CAD,1.3404
2017-05-03,AUD,1.321
2017-05-03,EUR,0.9465
2017-05-03,GBP,0.8174
2017-06-03,USD,1.0
2017-06-03,CAD,1.339
2017-06-03,AUD,1.3158
2017-06-03,EUR,0.9441
2017-06-03,GBP,0.8148
2017-07-03,USD,1.0
2017-07-03,CAD,1.3418
2017-07-03,AUD,1.3162
2017-07-03,EUR,0.9455
2017-07-03,GBP,0.8199
2017-08-03,USD,1.0
2017-08-03,CAD,1.3445
2017-08-03,AUD,1.3232
2017-08-03,EUR,0.9473
2017-08-03,GBP,0.8218
2017-09-03,USD,1.0
2017-09-03,CAD,1.3527
2017-09-03,AUD,1.3311
2017-09-03,EUR,0.9478
2017-09-03,GBP,0.8213
2017-10-03,USD,1.0
2017-10-03,CAD,1.3504
2017-10-03,AUD,1.329
2017-10-03,EUR,0.9429
2017-10-03,GBP,0.8226
2017-11-03,USD,1.0
2017-11-03,CAD,1.3504
2017-11-03,AUD,1.329
2017-11-03,EUR,0.9429
2017-11-03,GBP,0.8226
2017-12-03,USD,1.0
2017-12-03,CAD,1.3504
2017-12-03,AUD,1.329
2017-12-03,EUR,0.9429
2017-12-03,GBP,0.8226
2015-01-01,USD,1.0
2015-01-01,CAD,1.3458
2015-01-01,AUD,1.3203
2015-01-01,EUR,0.9378
2015-01-01,GBP,0.8183
2015-01-01,USD,1.0
2015-01-01,CAD,1.3487
2015-01-01,AUD,1.3238
2015-01-01,EUR,0.9406
2015-01-01,GBP,0.8237
2015-01-01,USD,1.0
2015-01-01,CAD,1.3454
2015-01-01,AUD,1.3173
2015-01-01,EUR,0.9414
2015-01-01,GBP,0.8197
2015-01-01,USD,1.0
2015-01-01,CAD,1.3311
2015-01-01,AUD,1.3001
2015-01-01,EUR,0.9323
2015-01-01,GBP,0.8093
2015-01-01,USD,1.0
2015-01-01,CAD,1.3315
2015-01-01,AUD,1.2983
2015-01-01,EUR,0.9314
2015-01-01,GBP,0.8091
2015-01-01,USD,1.0
2015-01-01,CAD,1.3315
2015-01-01,AUD,1.2983
2015-01-01,EUR,0.9314
2015-01-01,GBP,0.8091
2015-01-01,USD,1.0
2015-01-01,CAD,1.3315
2015-01-01,AUD,1.2983
2015-01-01,EUR,0.9314
2015-01-01,GBP,0.8091
2015-01-01,USD,1.0
2015-01-01,CAD,1.3355
2015-01-01,AUD,1.2948
2015-01-01,EUR,0.9301
2015-01-01,GBP,0.8072
2015-01-01,USD,1.0
2015-01-01,CAD,1.3284
2015-01-01,AUD,1.2932
2015-01-01,EUR,0.9258
2015-01-01,GBP,0.8031
2015-01-01,USD,1.0
2015-01-01,CAD,1.3378
2015-01-01,AUD,1.3034
2015-01-01,EUR,0.9253
2015-01-01,GBP,0.8031
2015-01-01,USD,1.0
2015-01-01,CAD,1.3339
2015-01-01,AUD,1.3102
2015-01-01,EUR,0.9271
2015-01-01,GBP,0.7999
2015-01-01,USD,1.0
2015-01-01,CAD,1.3372
2015-01-01,AUD,1.3125
2015-01-01,EUR,0.9255
2015-01-01,GBP,0.8015
2015-01-01,USD,1.0
2015-01-01,CAD,1.3372
2015-01-01,AUD,1.3125
2015-01-01,EUR,0.9255
2015-01-01,GBP,0.8015
2015-01-01,USD,1.0
2015-01-01,CAD,1.3372
2015-01-01,AUD,1.3125
2015-01-01,EUR,0.9255
2015-01-01,GBP,0.8015
2015-01-01,USD,1.0
2015-01-01,CAD,1.3349
2015-01-01,AUD,1.3097
2015-01-01,EUR,0.9184
2015-01-01,GBP,0.7935
2015-01-01,USD,1.0
2015-01-01,CAD,1.3395
2015-01-01,AUD,1.3151
2015-01-01,EUR,0.9209
2015-01-01,GBP,0.7962
2015-01-01,USD,1.0
2015-01-01,CAD,1.3379
2015-01-01,AUD,1.3082
2015-01-01,EUR,0.9304
2015-01-01,GBP,0.8037
2015-01-01,USD,1.0
2015-01-01,CAD,1.3337
2015-01-01,AUD,1.3028
2015-01-01,EUR,0.9314
2015-01-01,GBP,0.8026
2015-01-01,USD,1.0
2015-01-01,CAD,1.3343
2015-01-01,AUD,1.3078
2015-01-01,EUR,0.9354
2015-01-01,GBP,0.8002
2017-01-04,USD,1.0
2017-01-04,CAD,1.3343
2017-01-04,AUD,1.3078
2017-01-04,EUR,0.9354
2017-01-04,GBP,0.8002
2017-02-04,USD,1.0
2017-02-04,CAD,1.3343
2017-02-04,AUD,1.3078
2017-02-04,EUR,0.9354
2017-02-04,GBP,0.8002
2017-03-04,USD,1.0
2017-03-04,CAD,1.3347
2017-03-04,AUD,1.3143
2017-03-04,EUR,0.938
2017-03-04,GBP,0.7997
2017-04-04,USD,1.0
2017-04-04,CAD,1.3445
2017-04-04,AUD,1.3247
2017-04-04,EUR,0.9389
2017-04-04,GBP,0.8039
2017-05-04,USD,1.0
2017-05-04,CAD,1.3384
2017-05-04,AUD,1.3191
2017-05-04,EUR,0.9365
2017-05-04,GBP,0.8008
2017-06-04,USD,1.0
2017-06-04,CAD,1.3428
2017-06-04,AUD,1.3222
2017-06-04,EUR,0.9376
2017-06-04,GBP,0.8025
2017-07-04,USD,1.0
2017-07-04,CAD,1.3411
2017-07-04,AUD,1.3286
2017-07-04,EUR,0.9407
2017-07-04,GBP,0.805
2017-08-04,USD,1.0
2017-08-04,CAD,1.3411
2017-08-04,AUD,1.3286
2017-08-04,EUR,0.9407
2017-08-04,GBP,0.805
2017-09-04,USD,1.0
2017-09-04,CAD,1.3411
2017-09-04,AUD,1.3286
2017-09-04,EUR,0.9407
2017-09-04,GBP,0.805
2017-10-04,USD,1.0
2017-10-04,CAD,1.3382
2017-10-04,AUD,1.3348
2017-10-04,EUR,0.9454
2017-10-04,GBP,0.8067
2017-11-04,USD,1.0
2017-11-04,CAD,1.3319
2017-11-04,AUD,1.3317
2017-11-04,EUR,0.942
2017-11-04,GBP,0.8038
2017-12-04,USD,1.0
2017-12-04,CAD,1.3309
2017-12-04,AUD,1.3355
2017-12-04,EUR,0.943
2017-12-04,GBP,0.8
2015-01-01,USD,1.0
2015-01-01,CAD,1.3235
2015-01-01,AUD,1.3196
2015-01-01,EUR,0.9407
2015-01-01,GBP,0.7974
2015-01-01,USD,1.0
2015-01-01,CAD,1.3235
2015-01-01,AUD,1.3196
2015-01-01,EUR,0.9407
2015-01-01,GBP,0.7974
2015-01-01,USD,1.0
2015-01-01,CAD,1.3235
2015-01-01,AUD,1.3196
2015-01-01,EUR,0.9407
2015-01-01,GBP,0.7974
2015-01-01,USD,1.0
2015-01-01,CAD,1.3235
2015-01-01,AUD,1.3196
2015-01-01,EUR,0.9407
2015-01-01,GBP,0.7974
2015-01-01,USD,1.0
2015-01-01,CAD,1.3235
2015-01-01,AUD,1.3196
2015-01-01,EUR,0.9407
2015-01-01,GBP,0.7974
2015-01-01,USD,1.0
2015-01-01,CAD,1.3362
2015-01-01,AUD,1.3251
2015-01-01,EUR,0.9362
2015-01-01,GBP,0.7899
2015-01-01,USD,1.0
2015-01-01,CAD,1.3441
2015-01-01,AUD,1.3291
2015-01-01,EUR,0.9324
2015-01-01,GBP,0.7779
2015-01-01,USD,1.0
2015-01-01,CAD,1.3489
2015-01-01,AUD,1.3288
2015-01-01,EUR,0.9307
2015-01-01,GBP,0.781
2015-01-01,USD,1.0
2015-01-01,CAD,1.3473
2015-01-01,AUD,1.3291
2015-01-01,EUR,0.9348
2015-01-01,GBP,0.7826
2015-01-01,USD,1.0
2015-01-01,CAD,1.3473
2015-01-01,AUD,1.3291
2015-01-01,EUR,0.9348
2015-01-01,GBP,0.7826
2015-01-01,USD,1.0
2015-01-01,CAD,1.3473
2015-01-01,AUD,1.3291
2015-01-01,EUR,0.9348
2015-01-01,GBP,0.7826
2015-01-01,USD,1.0
2015-01-01,CAD,1.3431
2015-01-01,AUD,1.321
2015-01-01,EUR,0.9218
2015-01-01,GBP,0.782
2015-01-01,USD,1.0
2015-01-01,CAD,1.358
2015-01-01,AUD,1.3272
2015-01-01,EUR,0.9182
2015-01-01,GBP,0.7798
2015-01-01,USD,1.0
2015-01-01,CAD,1.3579
2015-01-01,AUD,1.3365
2015-01-01,EUR,0.918
2015-01-01,GBP,0.7794
2015-01-01,USD,1.0
2015-01-01,CAD,1.3586
2015-01-01,AUD,1.3396
2015-01-01,EUR,0.919
2015-01-01,GBP,0.7758
2015-01-01,USD,1.0
2015-01-01,CAD,1.3645
2015-01-01,AUD,1.3384
2015-01-01,EUR,0.9149
2015-01-01,GBP,0.7729
2015-01-01,USD,1.0
2015-01-01,CAD,1.3645
2015-01-01,AUD,1.3384
2015-01-01,EUR,0.9149
2015-01-01,GBP,0.7729
2015-01-01,USD,1.0
2015-01-01,CAD,1.3645
2015-01-01,AUD,1.3384
2015-01-01,EUR,0.9149
2015-01-01,GBP,0.7729
2017-01-05,USD,1.0
2017-01-05,CAD,1.3645
2017-01-05,AUD,1.3384
2017-01-05,EUR,0.9149
2017-01-05,GBP,0.7729
2017-02-05,USD,1.0
2017-02-05,CAD,1.3677
2017-02-05,AUD,1.3301
2017-02-05,EUR,0.9162
2017-02-05,GBP,0.7743
2017-03-05,USD,1.0
2017-03-05,CAD,1.3728
2017-03-05,AUD,1.3385
2017-03-05,EUR,0.9158
2017-03-05,GBP,0.7733
2017-04-05,USD,1.0
2017-04-05,CAD,1.3737
2017-04-05,AUD,1.352
2017-04-05,EUR,0.9152
2017-04-05,GBP,0.7757
2017-05-05,USD,1.0
2017-05-05,CAD,1.3771
2017-05-05,AUD,1.3532
2017-05-05,EUR,0.9123
2017-05-05,GBP,0.7728
2017-06-05,USD,1.0
2017-06-05,CAD,1.3771
2017-06-05,AUD,1.3532
2017-06-05,EUR,0.9123
2017-06-05,GBP,0.7728
2017-07-05,USD,1.0
2017-07-05,CAD,1.3771
2017-07-05,AUD,1.3532
2017-07-05,EUR,0.9123
2017-07-05,GBP,0.7728
2017-08-05,USD,1.0
2017-08-05,CAD,1.3701
2017-08-05,AUD,1.3523
2017-08-05,EUR,0.9142
2017-08-05,GBP,0.7722
2017-09-05,USD,1.0
2017-09-05,CAD,1.3704
2017-09-05,AUD,1.3601
2017-09-05,EUR,0.9184
2017-09-05,GBP,0.7742
2017-10-05,USD,1.0
2017-10-05,CAD,1.3697
2017-10-05,AUD,1.3545
2017-10-05,EUR,0.9189
2017-10-05,GBP,0.7718
2017-11-05,USD,1.0
2017-11-05,CAD,1.3726
2017-11-05,AUD,1.357
2017-11-05,EUR,0.9208
2017-11-05,GBP,0.7779
2017-12-05,USD,1.0
2017-12-05,CAD,1.3738
2017-12-05,AUD,1.3545
2017-12-05,EUR,0.9195
2017-12-05,GBP,0.7777
2015-01-01,USD,1.0
2015-01-01,CAD,1.3738
2015-01-01,AUD,1.3545
2015-01-01,EUR,0.9195
2015-01-01,GBP,0.7777
2015-01-01,USD,1.0
2015-01-01,CAD,1.3738
2015-01-01,AUD,1.3545
2015-01-01,EUR,0.9195
2015-01-01,GBP,0.7777
2015-01-01,USD,1.0
2015-01-01,CAD,1.3608
2015-01-01,AUD,1.3435
2015-01-01,EUR,0.9114
2015-01-01,GBP,0.774
2015-01-01,USD,1.0
2015-01-01,CAD,1.3616
2015-01-01,AUD,1.3491
2015-01-01,EUR,0.9042
2015-01-01,GBP,0.7765
2015-01-01,USD,1.0
2015-01-01,CAD,1.3615
2015-01-01,AUD,1.3505
2015-01-01,EUR,0.8995
2015-01-01,GBP,0.7713
2015-01-01,USD,1.0
2015-01-01,CAD,1.3643
2015-01-01,AUD,1.344
2015-01-01,EUR,0.8986
2015-01-01,GBP,0.767
2015-01-01,USD,1.0
2015-01-01,CAD,1.3569
2015-01-01,AUD,1.3446
2015-01-01,EUR,0.8945
2015-01-01,GBP,0.7685
2015-01-01,USD,1.0
2015-01-01,CAD,1.3569
2015-01-01,AUD,1.3446
2015-01-01,EUR,0.8945
2015-01-01,GBP,0.7685
2015-01-01,USD,1.0
2015-01-01,CAD,1.3569
2015-01-01,AUD,1.3446
2015-01-01,EUR,0.8945
2015-01-01,GBP,0.7685
2015-01-01,USD,1.0
2015-01-01,CAD,1.3496
2015-01-01,AUD,1.3385
2015-01-01,EUR,0.8894
2015-01-01,GBP,0.7681
2015-01-01,USD,1.0
2015-01-01,CAD,1.3468
2015-01-01,AUD,1.3321
2015-01-01,EUR,0.8917
2015-01-01,GBP,0.771
2015-01-01,USD,1.0
2015-01-01,CAD,1.3499
2015-01-01,AUD,1.3374
2015-01-01,EUR,0.8934
2015-01-01,GBP,0.7714
2015-01-01,USD,1.0
2015-01-01,CAD,1.3432
2015-01-01,AUD,1.3396
2015-01-01,EUR,0.8917
2015-01-01,GBP,0.7716
2015-01-01,USD,1.0
2015-01-01,CAD,1.3466
2015-01-01,AUD,1.3432
2015-01-01,EUR,0.8932
2015-01-01,GBP,0.7788
2015-01-01,USD,1.0
2015-01-01,CAD,1.3466
2015-01-01,AUD,1.3432
2015-01-01,EUR,0.8932
2015-01-01,GBP,0.7788
2015-01-01,USD,1.0
2015-01-01,CAD,1.3466
2015-01-01,AUD,1.3432
2015-01-01,EUR,0.8932
2015-01-01,GBP,0.7788
2015-01-01,USD,1.0
2015-01-01,CAD,1.3455
2015-01-01,AUD,1.3447
2015-01-01,EUR,0.8938
2015-01-01,GBP,0.7785
2015-01-01,USD,1.0
2015-01-01,CAD,1.3468
2015-01-01,AUD,1.3418
2015-01-01,EUR,0.895
2015-01-01,GBP,0.7768
2015-01-01,USD,1.0
2015-01-01,CAD,1.3464
2015-01-01,AUD,1.3416
2015-01-01,EUR,0.8912
2015-01-01,GBP,0.7786
2017-01-06,USD,1.0
2017-01-06,CAD,1.3508
2017-01-06,AUD,1.3532
2017-01-06,EUR,0.8913
2017-01-06,GBP,0.7775
2017-02-06,USD,1.0
2017-02-06,CAD,1.3523
2017-02-06,AUD,1.3527
2017-02-06,EUR,0.8915
2017-02-06,GBP,0.778
2017-03-06,USD,1.0
2017-03-06,CAD,1.3523
2017-03-06,AUD,1.3527
2017-03-06,EUR,0.8915
2017-03-06,GBP,0.778
2017-04-06,USD,1.0
2017-04-06,CAD,1.3523
2017-04-06,AUD,1.3527
2017-04-06,EUR,0.8915
2017-04-06,GBP,0.778
2017-05-06,USD,1.0
2017-05-06,CAD,1.3489
2017-05-06,AUD,1.337
2017-05-06,EUR,0.889
2017-05-06,GBP,0.7746
2017-06-06,USD,1.0
2017-06-06,CAD,1.3475
2017-06-06,AUD,1.3359
2017-06-06,EUR,0.8883
2017-06-06,GBP,0.7748
2017-07-06,USD,1.0
2017-07-06,CAD,1.3448
2017-07-06,AUD,1.3234
2017-07-06,EUR,0.8915
2017-07-06,GBP,0.7748
2017-08-06,USD,1.0
2017-08-06,CAD,1.3514
2017-08-06,AUD,1.3264
2017-08-06,EUR,0.8906
2017-08-06,GBP,0.7726
2017-09-06,USD,1.0
2017-09-06,CAD,1.3509
2017-09-06,AUD,1.3276
2017-09-06,EUR,0.8948
2017-09-06,GBP,0.7842
2017-10-06,USD,1.0
2017-10-06,CAD,1.3509
2017-10-06,AUD,1.3276
2017-10-06,EUR,0.8948
2017-10-06,GBP,0.7842
2017-11-06,USD,1.0
2017-11-06,CAD,1.3509
2017-11-06,AUD,1.3276
2017-11-06,EUR,0.8948
2017-11-06,GBP,0.7842
2017-12-06,USD,1.0
2017-12-06,CAD,1.3437
2017-12-06,AUD,1.3256
2017-12-06,EUR,0.8912
2017-12-06,GBP,0.7891
2015-01-01,USD,1.0
2015-01-01,CAD,1.3276
2015-01-01,AUD,1.3266
2015-01-01,EUR,0.8915
2015-01-01,GBP,0.7852
2015-01-01,USD,1.0
2015-01-01,CAD,1.3207
2015-01-01,AUD,1.3191
2015-01-01,EUR,0.8926
2015-01-01,GBP,0.7851
2015-01-01,USD,1.0
2015-01-01,CAD,1.3278
2015-01-01,AUD,1.3185
2015-01-01,EUR,0.8956
2015-01-01,GBP,0.7849
2015-01-01,USD,1.0
2015-01-01,CAD,1.3223
2015-01-01,AUD,1.3149
2015-01-01,EUR,0.8955
2015-01-01,GBP,0.7831
2015-01-01,USD,1.0
2015-01-01,CAD,1.3223
2015-01-01,AUD,1.3149
2015-01-01,EUR,0.8955
2015-01-01,GBP,0.7831
2015-01-01,USD,1.0
2015-01-01,CAD,1.3223
2015-01-01,AUD,1.3149
2015-01-01,EUR,0.8955
2015-01-01,GBP,0.7831
2015-01-01,USD,1.0
2015-01-01,CAD,1.324
2015-01-01,AUD,1.3131
2015-01-01,EUR,0.8929
2015-01-01,GBP,0.7815
2015-01-01,USD,1.0
2015-01-01,CAD,1.3277
2015-01-01,AUD,1.3153
2015-01-01,EUR,0.8964
2015-01-01,GBP,0.7901
2015-01-01,USD,1.0
2015-01-01,CAD,1.328
2015-01-01,AUD,1.3221
2015-01-01,EUR,0.8971
2015-01-01,GBP,0.7877
2015-01-01,USD,1.0
2015-01-01,CAD,1.3298
2015-01-01,AUD,1.3262
2015-01-01,EUR,0.8953
2015-01-01,GBP,0.7894
2015-01-01,USD,1.0
2015-01-01,CAD,1.3231
2015-01-01,AUD,1.3214
2015-01-01,EUR,0.895
2015-01-01,GBP,0.7859
2015-01-01,USD,1.0
2015-01-01,CAD,1.3231
2015-01-01,AUD,1.3214
2015-01-01,EUR,0.895
2015-01-01,GBP,0.7859
2015-01-01,USD,1.0
2015-01-01,CAD,1.3231
2015-01-01,AUD,1.3214
2015-01-01,EUR,0.895
2015-01-01,GBP,0.7859
2015-01-01,USD,1.0
2015-01-01,CAD,1.324
2015-01-01,AUD,1.3204
2015-01-01,EUR,0.8939
2015-01-01,GBP,0.7851
2015-01-01,USD,1.0
2015-01-01,CAD,1.3207
2015-01-01,AUD,1.314
2015-01-01,EUR,0.8867
2015-01-01,GBP,0.7836
2015-01-01,USD,1.0
2015-01-01,CAD,1.3088
2015-01-01,AUD,1.3175
2015-01-01,EUR,0.8791
2015-01-01,GBP,0.7782
2015-01-01,USD,1.0
2015-01-01,CAD,1.3026
2015-01-01,AUD,1.3027
2015-01-01,EUR,0.8762
2015-01-01,GBP,0.771
2015-01-01,USD,1.0
2015-01-01,CAD,1.2956
2015-01-01,AUD,1.3013
2015-01-01,EUR,0.8763
2015-01-01,GBP,0.7705
2017-01-07,USD,1.0
2017-01-07,CAD,1.2956
2017-01-07,AUD,1.3013
2017-01-07,EUR,0.8763
2017-01-07,GBP,0.7705
2017-02-07,USD,1.0
2017-02-07,CAD,1.2956
2017-02-07,AUD,1.3013
2017-02-07,EUR,0.8763
2017-02-07,GBP,0.7705
2017-03-07,USD,1.0
2017-03-07,CAD,1.2978
2017-03-07,AUD,1.306
2017-03-07,EUR,0.8796
2017-03-07,GBP,0.7714
2017-04-07,USD,1.0
2017-04-07,CAD,1.2975
2017-04-07,AUD,1.3144
2017-04-07,EUR,0.8808
2017-04-07,GBP,0.7734
2017-05-07,USD,1.0
2017-05-07,CAD,1.296
2017-05-07,AUD,1.3166
2017-05-07,EUR,0.8827
2017-05-07,GBP,0.7744
2017-06-07,USD,1.0
2017-06-07,CAD,1.2936
2017-06-07,AUD,1.3182
2017-06-07,EUR,0.8783
